CustomerID,SubscriptionID,Month,Logins,ActiveUsers,FeatureUsed,APICalls,SessionMinutes
C1219,S5230,2024-04-01,7,2.0,Reports,1702,222.1
C1219,S5230,2024-05-01,6,3.0,API,199,315.1
C1219,S5230,2024-06-01,7,5.0,API,7432,280.4
C1219,S5230,2024-07-01,12,6.0,API,1772,203.6
C1219,S5230,2024-08-01,7,3.0,Dashboard,322,168.7
C1219,S5230,2024-09-01,7,6.0,API,320,349.9
C1219,S5230,2024-10-01,11,3.0,Integrations,247,365.5
C1219,S5230,2024-11-01,10,8.0,Reports,3450,246.2
C1219,S5230,2024-12-01,4,3.0,Reports,24,229.3
C1220,S5231,2023-02-01,16,14.0,Dashboard,845,311.1
C1220,S5231,2023-03-01,8,5.0,Integrations,2389,141.2
C1220,S5231,2023-04-01,11,3.0,Dashboard,4391,412.1
C1220,S5231,2023-05-01,10,4.0,Integrations,629,252.7
C1220,S5231,2023-06-01,14,11.0,API,1951,321.4
C1220,S5231,2023-07-01,11,7.0,Integrations,826,194.4
C1220,S5231,2023-08-01,15,4.0,API,251,231.7
C1220,S5231,2023-09-01,9,7.0,API,2756,218.4
C1220,S5231,2023-10-01,16,11.0,Integrations,1326,354.5
C1220,S5231,2023-11-01,11,5.0,API,931,179.5
C1220,S5231,2023-12-01,9,7.0,API,1560,178.8
C1220,S5231,2024-01-01,11,6.0,Integrations,146,276.5
C1220,S5231,2024-02-01,9,5.0,Export,1938,249.0
C1220,S5231,2024-03-01,13,6.0,Integrations,1573,316.4
C1220,S5231,2024-04-01,15,7.0,API,452,335.3
C1220,S5231,2024-05-01,5,1.0,Integrations,1552,265.3
C1220,S5231,2024-06-01,10,8.0,Integrations,1858,297.0
C1220,S5231,2024-07-01,11,5.0,Dashboard,168,270.1
C1220,S5231,2024-08-01,13,6.0,API,924,201.6
C1220,S5231,2024-09-01,7,2.0,Alerts,1344,237.7
C1220,S5231,2024-10-01,10,8.0,Reports,4240,327.5
C1220,S5231,2024-11-01,12,9.0,API,206,86.8
C1220,S5231,2024-12-01,15,8.0,Export,301,235.0
C1221,S5232,2023-05-01,13,8.0,Reports,73,179.3
C1221,S5232,2023-06-01,11,6.0,Dashboard,5426,116.1
C1221,S5232,2023-07-01,8,4.0,API,1654,143.9
C1221,S5232,2023-08-01,7,2.0,Alerts,290,249.9
C1221,S5232,2023-09-01,7,5.0,Reports,554,132.3
C1221,S5232,2023-10-01,8,6.0,Alerts,3043,289.4
C1221,S5232,2023-11-01,10,6.0,Export,410,47.0
C1221,S5232,2023-12-01,4,1.0,API,208,62.3
C1221,S5232,2024-01-01,7,2.0,Integrations,799,0.0
C1221,S5232,2024-02-01,5,3.0,Reports,1694,0.0
C1221,S5232,2024-03-01,5,3.0,Integrations,547,180.8
C1221,S5232,2024-04-01,6,4.0,Integrations,154,195.1
C1221,S5232,2024-05-01,9,4.0,Reports,259,43.9
C1221,S5232,2024-06-01,3,1.0,Export,140,5.3
C1221,S5232,2024-07-01,1,0.0,Export,91,101.6
C1221,S5232,2024-08-01,4,1.0,Integrations,326,50.5
C1222,S5233,2024-09-01,19,10.0,Dashboard,104,271.1
C1222,S5233,2024-10-01,16,13.0,Integrations,1147,205.0
C1222,S5233,2024-11-01,7,4.0,Dashboard,487,242.5
C1222,S5233,2024-12-01,11,8.0,API,626,294.7
C1223,S5234,2024-08-01,17,7.0,Integrations,1696,309.4
C1223,S5234,2024-09-01,22,18.0,API,265,218.4
C1223,S5234,2024-10-01,17,12.0,Alerts,594,300.4
C1223,S5234,2024-11-01,20,11.0,Reports,2118,371.9
C1223,S5234,2024-12-01,23,13.0,Alerts,847,134.6
C1224,S5235,2024-02-01,3,2.0,API,149,79.2
C1224,S5235,2024-03-01,3,1.0,Dashboard,2062,173.0
C1224,S5235,2024-04-01,1,0.0,Reports,1808,283.8
C1224,S5235,2024-05-01,5,2.0,Export,631,245.4
C1224,S5235,2024-06-01,4,2.0,Integrations,621,146.3
C1224,S5235,2024-07-01,4,3.0,Integrations,686,198.8
C1224,S5235,2024-08-01,5,3.0,Export,205,264.4
C1224,S5235,2024-09-01,8,2.0,Reports,895,357.8
C1224,S5235,2024-10-01,2,1.0,Export,1051,260.7
C1224,S5235,2024-11-01,6,4.0,Alerts,1801,231.5
C1224,S5235,2024-12-01,3,1.0,Alerts,1248,316.1
C1225,S5236,2023-08-01,20,10.0,Reports,426,202.0
C1225,S5236,2023-09-01,13,11.0,Export,430,8.9
C1225,S5236,2023-10-01,18,15.0,Integrations,1698,280.4
C1225,S5236,2023-11-01,8,6.0,Reports,611,264.4
C1225,S5236,2023-12-01,9,3.0,Alerts,1390,296.0
C1225,S5236,2024-01-01,10,4.0,Dashboard,7519,218.8
C1225,S5236,2024-02-01,10,8.0,Alerts,873,378.9
C1225,S5236,2024-03-01,14,10.0,Dashboard,302,179.5
C1225,S5236,2024-04-01,13,5.0,Integrations,557,220.5
C1225,S5236,2024-05-01,6,4.0,Dashboard,1173,286.4
C1225,S5236,2024-06-01,9,7.0,Alerts,209,125.9
C1225,S5236,2024-07-01,8,4.0,Export,1606,102.9
C1225,S5236,2024-08-01,11,6.0,Dashboard,167,102.4
C1225,S5236,2024-09-01,4,2.0,Alerts,117,175.7
C1225,S5236,2024-10-01,7,3.0,Integrations,36,120.5
C1225,S5237,2024-11-01,6,2.0,Dashboard,162,370.0
C1225,S5237,2024-12-01,5,4.0,Alerts,5921,276.5
C1226,S5238,2023-05-01,10,6.0,Export,4538,376.0
C1226,S5238,2023-06-01,9,4.0,Alerts,4672,184.6
C1226,S5238,2023-07-01,6,3.0,Export,745,265.5
C1226,S5238,2023-08-01,8,5.0,Dashboard,3055,209.4
C1226,S5238,2023-09-01,8,4.0,Export,2624,0.0
C1226,S5238,2023-10-01,0,0.0,Alerts,218,263.0
C1226,S5238,2023-11-01,7,2.0,Dashboard,295,359.6
C1226,S5238,2023-12-01,8,6.0,Export,140,160.1
C1226,S5238,2024-01-01,8,6.0,Export,9103,253.5
C1226,S5238,2024-02-01,7,3.0,Integrations,644,266.9
C1226,S5238,2024-03-01,6,3.0,API,530,218.5
C1226,S5238,2024-04-01,7,6.0,Reports,865,242.6
C1226,S5238,2024-05-01,8,3.0,Integrations,149,373.5
C1226,S5238,2024-06-01,13,9.0,Alerts,101,282.6
C1226,S5238,2024-07-01,14,11.0,Dashboard,334,213.7
C1226,S5238,2024-08-01,10,7.0,Alerts,721,302.9
C1226,S5238,2024-09-01,10,5.0,Dashboard,1621,166.6
C1226,S5238,2024-10-01,10,7.0,Reports,490,258.1
C1226,S5238,2024-11-01,3,1.0,API,163,151.3
C1226,S5238,2024-12-01,7,3.0,Alerts,820,99.1
C1227,S5239,2024-04-01,10,8.0,API,1520,165.7
C1227,S5239,2024-05-01,4,1.0,Reports,1719,242.4
C1227,S5239,2024-06-01,6,5.0,Alerts,713,112.2
C1227,S5239,2024-07-01,8,3.0,Integrations,756,39.8
C1227,S5239,2024-08-01,4,3.0,Reports,991,223.9
C1228,S5240,2023-12-01,3,1.0,Reports,403,173.5
C1228,S5240,2024-01-01,1,0.0,Dashboard,2337,322.2
C1228,S5240,2024-02-01,0,0.0,API,167,187.1
C1228,S5240,2024-03-01,2,0.0,Dashboard,126,251.3
C1228,S5240,2024-04-01,0,0.0,Export,269,210.1
C1228,S5240,2024-05-01,4,3.0,Export,239,136.9
C1228,S5240,2024-06-01,3,0.0,Dashboard,987,205.7
C1228,S5240,2024-07-01,0,0.0,Integrations,1193,171.0
C1228,S5240,2024-08-01,0,0.0,Reports,267,65.3
C1228,S5240,2024-09-01,1,0.0,Integrations,259,140.9
C1228,S5240,2024-10-01,2,1.0,Dashboard,147,33.8
C1229,S5241,2024-02-01,4,3.0,Reports,645,213.8
C1229,S5241,2024-03-01,4,1.0,Alerts,448,295.6
C1229,S5241,2024-04-01,5,3.0,Dashboard,278,288.5
C1229,S5241,2024-05-01,4,2.0,Integrations,5689,176.3
C1229,S5241,2024-06-01,12,8.0,API,442,323.6
C1229,S5241,2024-07-01,10,5.0,API,647,233.3
C1229,S5241,2024-08-01,10,6.0,Dashboard,4803,243.1
C1229,S5241,2024-09-01,9,6.0,Dashboard,1775,187.2
C1229,S5241,2024-10-01,7,4.0,Alerts,1668,281.9
C1229,S5241,2024-11-01,11,7.0,Reports,1868,189.0
C1229,S5241,2024-12-01,6,4.0,API,161,301.2
C1230,S5242,2023-07-01,6,4.0,Integrations,191,159.9
C1230,S5242,2023-08-01,7,4.0,Dashboard,1624,158.7
C1230,S5242,2023-09-01,7,5.0,Integrations,650,189.1
C1230,S5242,2023-10-01,6,1.0,Reports,3633,364.1
C1230,S5242,2023-11-01,8,2.0,Integrations,390,94.3
C1230,S5242,2023-12-01,8,2.0,Alerts,74,118.9
C1230,S5242,2024-01-01,5,3.0,Dashboard,451,82.2
C1230,S5242,2024-02-01,4,3.0,Reports,2362,248.5
C1230,S5242,2024-03-01,6,5.0,Reports,55,244.0
C1230,S5242,2024-04-01,5,2.0,Dashboard,2307,299.3
C1230,S5242,2024-05-01,3,1.0,Integrations,509,246.7
C1230,S5242,2024-06-01,3,2.0,API,383,210.3
C1230,S5242,2024-07-01,3,1.0,Reports,335,0.0
C1230,S5242,2024-08-01,3,2.0,Alerts,1485,103.3
C1230,S5242,2024-09-01,3,1.0,Integrations,18,129.5
C1230,S5242,2024-10-01,4,1.0,Export,372,110.8
C1230,S5242,2024-11-01,6,5.0,Export,517,142.5
C1231,S5244,2023-12-01,17,10.0,Alerts,76,318.5
C1231,S5244,2024-01-01,17,14.0,Export,593,323.3
C1231,S5244,2024-02-01,15,7.0,Dashboard,400,279.0
C1231,S5244,2024-03-01,13,5.0,Dashboard,239,174.3
C1231,S5244,2024-04-01,17,9.0,Integrations,3697,208.0
C1231,S5244,2024-05-01,14,5.0,API,639,187.8
C1231,S5244,2024-06-01,7,4.0,Alerts,141,244.8
C1231,S5244,2024-07-01,12,5.0,Dashboard,1149,232.8
C1231,S5244,2024-08-01,20,8.0,Alerts,720,335.3
C1231,S5244,2024-09-01,19,12.0,Integrations,1261,254.3
C1231,S5244,2024-10-01,18,8.0,Dashboard,464,172.4
C1231,S5244,2024-11-01,17,10.0,Dashboard,358,250.5
C1231,S5244,2024-12-01,14,7.0,API,1147,272.0
C1232,S5245,2024-10-01,15,9.0,Reports,740,318.5
C1232,S5245,2024-11-01,6,2.0,Dashboard,678,342.2
C1232,S5245,2024-12-01,15,10.0,Alerts,3501,419.4
C1233,S5246,2024-08-01,14,6.0,API,85,331.9
C1233,S5246,2024-09-01,12,7.0,Alerts,159,259.5
C1233,S5246,2024-10-01,16,5.0,API,420,122.7
C1233,S5246,2024-11-01,13,7.0,Reports,1406,302.1
C1233,S5246,2024-12-01,12,8.0,Export,1379,320.0
C1234,S5247,2023-05-01,21,14.0,Dashboard,1071,169.3
C1234,S5247,2023-06-01,27,22.0,API,1230,353.5
C1234,S5247,2023-07-01,23,14.0,Export,1336,312.4
C1234,S5247,2023-08-01,11,6.0,Reports,15,151.9
C1234,S5247,2023-09-01,21,18.0,API,296,327.8
C1234,S5247,2023-10-01,20,7.0,Export,306,237.3
C1234,S5247,2023-11-01,13,4.0,Alerts,589,126.6
C1234,S5247,2023-12-01,12,7.0,Integrations,4946,236.0
C1234,S5247,2024-01-01,22,9.0,API,893,301.4
C1234,S5247,2024-02-01,22,18.0,Reports,3578,317.1
C1234,S5247,2024-03-01,20,6.0,Reports,1283,272.2
C1234,S5247,2024-04-01,26,13.0,Alerts,62,275.6
C1234,S5247,2024-05-01,27,13.0,Alerts,3221,198.1
C1234,S5247,2024-06-01,31,22.0,Reports,3582,146.9
C1234,S5247,2024-07-01,22,16.0,Alerts,1749,299.5
C1234,S5247,2024-08-01,18,12.0,Export,794,231.0
C1234,S5247,2024-09-01,31,15.0,Export,657,332.1
C1234,S5247,2024-10-01,24,9.0,Dashboard,3604,395.2
C1234,S5247,2024-11-01,25,20.0,Integrations,487,241.5
C1234,S5247,2024-12-01,21,9.0,Integrations,2271,248.6
C1235,S5248,2024-06-01,3,2.0,API,87,108.7
C1235,S5248,2024-07-01,7,2.0,API,606,190.8
C1235,S5248,2024-08-01,3,2.0,Integrations,719,296.5
C1235,S5248,2024-09-01,3,1.0,Export,229,205.8
C1235,S5248,2024-10-01,2,0.0,Alerts,3933,380.2
C1235,S5248,2024-11-01,1,0.0,Integrations,175,215.5
C1235,S5248,2024-12-01,4,2.0,Integrations,404,262.1
C1236,S5249,2023-03-01,9,7.0,Integrations,364,366.4
C1236,S5249,2023-04-01,8,5.0,Reports,269,37.4
C1236,S5249,2023-05-01,6,5.0,Alerts,266,109.8
C1236,S5249,2023-06-01,5,2.0,Alerts,757,139.9
C1236,S5249,2023-07-01,5,2.0,Integrations,46,0.0
C1237,S5250,2024-07-01,18,13.0,Integrations,1758,109.5
C1237,S5250,2024-08-01,19,8.0,Alerts,249,285.0
C1237,S5250,2024-09-01,18,14.0,Alerts,127,270.1
C1237,S5250,2024-10-01,27,11.0,Reports,1112,262.2
C1237,S5250,2024-11-01,29,11.0,API,97,201.3
C1237,S5250,2024-12-01,36,12.0,Dashboard,1490,279.8
C1238,S5251,2023-05-01,11,3.0,Reports,32,367.8
C1238,S5251,2023-06-01,12,8.0,Integrations,1890,322.7
C1238,S5251,2023-07-01,9,8.0,Reports,424,220.6
C1238,S5251,2023-08-01,8,4.0,API,2649,210.3
C1238,S5251,2023-09-01,10,3.0,Reports,227,312.9
C1238,S5251,2023-10-01,9,7.0,Dashboard,217,32.3
C1238,S5251,2023-11-01,13,10.0,Alerts,1117,231.6
C1238,S5251,2023-12-01,10,4.0,Dashboard,686,177.0
C1238,S5251,2024-01-01,7,2.0,Alerts,612,258.0
C1238,S5251,2024-02-01,7,3.0,Dashboard,3017,63.6
C1238,S5251,2024-03-01,6,4.0,API,224,225.4
C1238,S5251,2024-04-01,2,1.0,Export,117,155.6
C1238,S5251,2024-05-01,5,3.0,Reports,532,288.5
C1238,S5251,2024-06-01,3,2.0,Export,270,60.0
C1238,S5251,2024-07-01,10,6.0,Integrations,1095,27.5
C1238,S5251,2024-08-01,3,0.0,API,262,202.5
C1238,S5251,2024-09-01,1,0.0,API,813,77.9
C1238,S5251,2024-10-01,6,4.0,API,182,142.8
C1238,S5251,2024-11-01,4,1.0,Export,473,28.5
C1238,S5251,2024-12-01,2,1.0,API,524,135.2
C1239,S5252,2023-05-01,16,4.0,Alerts,2396,319.0
C1239,S5252,2023-06-01,9,5.0,Dashboard,1149,151.3
C1239,S5252,2023-07-01,4,3.0,Reports,2,110.7
C1239,S5252,2023-08-01,10,4.0,Reports,60,172.3
C1241,S5254,2023-07-01,17,6.0,Dashboard,583,169.3
C1241,S5254,2023-08-01,15,9.0,Dashboard,1203,232.6
C1241,S5254,2023-09-01,21,10.0,Export,2587,273.2
C1241,S5254,2023-10-01,24,16.0,Dashboard,493,345.3
C1241,S5254,2023-11-01,16,11.0,Export,2733,270.6
C1241,S5254,2023-12-01,13,10.0,Integrations,2041,138.2
C1241,S5254,2024-01-01,10,7.0,Alerts,3093,64.6
C1241,S5254,2024-02-01,11,7.0,Export,700,91.5
C1241,S5254,2024-03-01,12,7.0,Export,656,223.6
C1241,S5254,2024-04-01,8,6.0,API,1358,215.9
C1241,S5254,2024-05-01,13,6.0,Alerts,731,265.6
C1241,S5254,2024-06-01,8,6.0,Alerts,1036,84.1
C1241,S5254,2024-07-01,8,6.0,Alerts,205,181.9
C1241,S5254,2024-08-01,9,3.0,Export,713,127.0
C1241,S5254,2024-09-01,5,1.0,Dashboard,228,124.3
C1241,S5254,2024-10-01,6,5.0,Integrations,530,0.0
C1241,S5254,2024-11-01,5,2.0,Integrations,141,69.3
C1242,S5255,2024-11-01,4,2.0,API,660,309.2
C1242,S5255,2024-12-01,3,1.0,Reports,2182,275.6
C1243,S5257,2023-12-01,12,3.0,Export,244,182.9
C1243,S5257,2024-01-01,23,16.0,Dashboard,175,317.9
C1243,S5257,2024-02-01,19,7.0,API,894,269.9
C1243,S5257,2024-03-01,15,9.0,Export,289,327.0
C1243,S5257,2024-04-01,19,15.0,Alerts,25,361.1
C1243,S5257,2024-05-01,22,13.0,Integrations,182,367.8
C1243,S5257,2024-06-01,17,11.0,Integrations,308,96.0
C1243,S5257,2024-07-01,21,12.0,Integrations,919,270.9
C1243,S5257,2024-08-01,24,14.0,Reports,1375,279.6
C1243,S5257,2024-09-01,14,8.0,Integrations,213,211.1
C1243,S5257,2024-10-01,24,20.0,Export,383,355.5
C1243,S5257,2024-11-01,13,8.0,API,287,233.1
C1243,S5257,2024-12-01,24,10.0,Dashboard,238,474.2
C1244,S5258,2024-11-01,6,3.0,Dashboard,982,219.3
C1244,S5258,2024-12-01,4,3.0,API,2191,163.5
C1245,S5259,2024-12-01,8,6.0,Export,515,135.0
C1246,S5260,2024-02-01,16,14.0,Export,2798,170.6
C1246,S5260,2024-03-01,17,15.0,Alerts,1064,244.5
C1246,S5260,2024-04-01,22,11.0,Alerts,165,201.4
C1246,S5260,2024-05-01,21,18.0,Dashboard,146,96.2
C1246,S5260,2024-06-01,13,10.0,API,1194,208.9
C1246,S5260,2024-07-01,18,11.0,Dashboard,965,241.7
C1246,S5260,2024-08-01,26,18.0,Export,675,284.7
C1246,S5260,2024-09-01,29,21.0,Dashboard,2723,381.2
C1246,S5260,2024-10-01,18,8.0,Integrations,2803,427.2
C1246,S5260,2024-11-01,15,11.0,Reports,1537,165.6
C1246,S5260,2024-12-01,17,13.0,Reports,105,228.9
C1247,S5261,2024-08-01,12,4.0,Integrations,403,232.3
C1247,S5261,2024-09-01,4,2.0,Alerts,2505,351.8
C1247,S5261,2024-10-01,16,12.0,API,1225,318.9
C1247,S5261,2024-11-01,6,4.0,Integrations,660,276.5
C1247,S5261,2024-12-01,14,10.0,Alerts,1682,427.3
C1248,S5262,2024-04-01,15,8.0,Export,8,211.3
C1248,S5262,2024-05-01,11,5.0,Integrations,290,191.4
C1248,S5262,2024-06-01,13,11.0,API,663,308.0
C1248,S5262,2024-07-01,6,3.0,Export,194,273.3
C1248,S5262,2024-08-01,20,15.0,Dashboard,1208,49.2
C1248,S5262,2024-09-01,19,14.0,Reports,79,240.0
C1248,S5262,2024-10-01,9,7.0,Export,1483,243.5
C1248,S5262,2024-11-01,12,8.0,API,312,247.5
C1248,S5262,2024-12-01,13,7.0,Integrations,514,289.0
C1249,S5263,2023-04-01,10,4.0,Alerts,3829,167.5
C1249,S5263,2023-05-01,9,6.0,API,682,220.7
C1249,S5263,2023-06-01,21,10.0,Dashboard,156,263.5
C1249,S5263,2023-07-01,11,7.0,Integrations,116,332.0
C1249,S5263,2023-08-01,13,7.0,Export,3347,400.6
C1249,S5263,2023-09-01,9,2.0,Integrations,1850,193.1
C1249,S5263,2023-10-01,17,6.0,Integrations,835,167.5
C1249,S5263,2023-11-01,18,12.0,Dashboard,596,456.8
C1249,S5263,2023-12-01,12,9.0,Export,615,126.3
C1249,S5263,2024-01-01,23,7.0,Integrations,866,264.5
C1249,S5263,2024-02-01,12,9.0,Export,2450,371.3
C1249,S5263,2024-03-01,17,8.0,Alerts,1032,160.1
C1249,S5263,2024-04-01,15,6.0,Reports,1195,275.9
C1249,S5263,2024-05-01,6,2.0,Alerts,4184,299.8
C1249,S5263,2024-06-01,15,9.0,Reports,85,125.5
C1249,S5263,2024-07-01,13,6.0,Reports,930,198.9
C1249,S5263,2024-08-01,15,9.0,Integrations,790,383.0
C1249,S5263,2024-09-01,11,8.0,API,2424,234.1
C1249,S5263,2024-10-01,14,11.0,Reports,393,78.2
C1249,S5263,2024-11-01,13,6.0,Export,810,289.5
C1249,S5263,2024-12-01,13,4.0,API,1220,265.2
C1250,S5264,2024-01-01,9,3.0,Integrations,5,100.2
C1250,S5264,2024-02-01,11,6.0,Dashboard,4289,226.5
C1250,S5264,2024-03-01,18,6.0,Reports,737,284.8
C1250,S5264,2024-04-01,9,3.0,Alerts,404,414.5
C1250,S5264,2024-05-01,12,7.0,Reports,818,153.7
C1250,S5264,2024-06-01,16,9.0,Export,670,358.6
C1250,S5264,2024-07-01,13,5.0,Alerts,553,351.9
C1250,S5264,2024-08-01,12,7.0,Dashboard,644,319.0
C1250,S5264,2024-09-01,11,4.0,Reports,3024,156.3
C1250,S5264,2024-10-01,16,6.0,Dashboard,1952,181.9
C1250,S5264,2024-11-01,10,8.0,Dashboard,1962,249.4
C1250,S5264,2024-12-01,12,10.0,Export,64,247.4
C1251,S5265,2023-03-01,5,2.0,Export,5140,150.1
C1251,S5265,2023-04-01,3,2.0,Dashboard,1578,248.0
C1251,S5265,2023-05-01,3,1.0,Dashboard,1443,172.4
C1251,S5265,2023-06-01,11,4.0,API,51,130.6
C1251,S5265,2023-07-01,7,5.0,Dashboard,368,222.1
C1251,S5265,2023-08-01,7,5.0,Reports,366,315.7
C1251,S5265,2023-09-01,8,5.0,Alerts,1129,216.3
C1251,S5265,2023-10-01,9,7.0,Dashboard,583,45.2
C1251,S5265,2023-11-01,6,2.0,API,262,266.0
C1251,S5265,2023-12-01,6,4.0,Integrations,1001,360.2
C1251,S5265,2024-01-01,12,10.0,Export,638,172.1
C1251,S5265,2024-02-01,4,2.0,Reports,126,321.9
C1251,S5265,2024-03-01,14,7.0,Reports,113,197.5
C1251,S5265,2024-04-01,10,6.0,Reports,755,267.3
C1251,S5265,2024-05-01,9,6.0,API,805,133.3
C1251,S5265,2024-06-01,9,4.0,Alerts,1251,353.6
C1251,S5265,2024-07-01,12,3.0,Alerts,757,276.7
C1251,S5265,2024-08-01,8,6.0,Dashboard,1805,304.9
C1251,S5265,2024-09-01,5,3.0,Export,260,395.6
C1251,S5265,2024-10-01,8,5.0,API,1718,357.3
C1251,S5265,2024-11-01,9,7.0,Reports,402,262.5
C1251,S5265,2024-12-01,8,6.0,API,545,306.0
C1252,S5266,2023-07-01,11,3.0,Export,1226,249.4
C1252,S5266,2023-08-01,16,4.0,Reports,209,256.3
C1252,S5266,2023-09-01,7,2.0,Integrations,1419,191.0
C1252,S5266,2023-10-01,7,3.0,Reports,2175,187.9
C1252,S5266,2023-11-01,10,6.0,Dashboard,1497,163.6
C1252,S5266,2023-12-01,4,2.0,API,121,135.1
C1252,S5266,2024-01-01,4,1.0,Dashboard,1792,121.5
C1252,S5266,2024-02-01,6,3.0,Alerts,14,213.3
C1252,S5266,2024-03-01,7,4.0,Reports,416,145.8
C1252,S5266,2024-04-01,12,9.0,Reports,178,138.7
C1252,S5266,2024-05-01,8,3.0,API,346,257.1
C1252,S5266,2024-06-01,4,5.0,Export,528,167.3
C1252,S5266,2024-07-01,5,3.0,Alerts,404,169.4
C1252,S5266,2024-08-01,6,3.0,Integrations,317,0.0
C1252,S5266,2024-09-01,2,1.0,Export,325,0.0
C1252,S5266,2024-10-01,8,3.0,Export,325,144.4
C1252,S5266,2024-11-01,4,1.0,Integrations,300,30.3
C1252,S5266,2024-12-01,4,2.0,Export,186,0.0
C1253,S5267,2024-06-01,8,2.0,Alerts,1016,128.5
C1253,S5267,2024-07-01,4,2.0,Alerts,1112,179.3
C1253,S5267,2024-08-01,7,5.0,Export,336,337.9
C1253,S5267,2024-09-01,7,4.0,API,1223,58.8
C1253,S5267,2024-10-01,5,3.0,Integrations,276,110.8
C1253,S5267,2024-11-01,7,4.0,Integrations,88,22.4
C1253,S5267,2024-12-01,4,1.0,API,1092,218.0
C1254,S5269,2023-04-01,4,2.0,Alerts,1381,238.8
C1254,S5269,2023-05-01,8,3.0,Alerts,6415,238.9
C1254,S5269,2023-06-01,12,10.0,Dashboard,360,211.5
C1254,S5269,2023-07-01,9,4.0,Reports,2555,287.1
C1254,S5269,2023-08-01,12,7.0,Alerts,790,248.5
C1254,S5269,2023-09-01,8,3.0,Export,156,239.4
C1254,S5269,2023-10-01,5,4.0,Integrations,141,101.0
C1254,S5269,2023-11-01,12,9.0,Integrations,1735,259.8
C1254,S5269,2023-12-01,7,4.0,Reports,730,277.1
C1254,S5269,2024-01-01,7,6.0,Alerts,767,189.8
C1254,S5269,2024-02-01,11,8.0,Integrations,342,240.7
C1254,S5269,2024-03-01,3,1.0,Dashboard,815,259.5
C1254,S5269,2024-04-01,7,2.0,Export,374,362.5
C1254,S5269,2024-05-01,9,6.0,Alerts,143,151.6
C1254,S5269,2024-06-01,6,3.0,Reports,1006,63.2
C1254,S5269,2024-07-01,5,1.0,API,1552,225.6
C1254,S5269,2024-08-01,2,1.0,Reports,1369,258.0
C1254,S5269,2024-09-01,10,5.0,Integrations,360,227.1
C1254,S5269,2024-10-01,11,3.0,Alerts,3434,290.5
C1254,S5269,2024-11-01,10,4.0,Dashboard,343,199.6
C1254,S5269,2024-12-01,6,3.0,Integrations,713,231.6
C1255,S5270,2024-10-01,2,0.0,Alerts,238,254.0
C1255,S5270,2024-11-01,0,0.0,Alerts,1299,108.4
C1255,S5270,2024-12-01,1,0.0,Reports,279,174.5
C1256,S5271,2024-03-01,9,3.0,Alerts,729,254.8
C1256,S5271,2024-04-01,19,10.0,Dashboard,2871,282.0
C1256,S5271,2024-05-01,8,4.0,Dashboard,999,193.7
C1256,S5271,2024-06-01,12,7.0,Integrations,1931,298.0
C1256,S5271,2024-07-01,13,8.0,Export,2672,260.8
C1256,S5271,2024-08-01,8,2.0,Integrations,86,257.8
C1256,S5271,2024-09-01,6,3.0,Integrations,619,164.0
C1256,S5271,2024-10-01,8,3.0,Integrations,1639,318.5
C1256,S5271,2024-11-01,9,6.0,Export,676,347.9
C1256,S5271,2024-12-01,10,7.0,Reports,95,298.1
C1257,S5272,2023-11-01,11,8.0,API,771,36.4
C1257,S5272,2023-12-01,9,2.0,Integrations,665,209.2
C1257,S5272,2024-01-01,4,1.0,API,393,255.8
C1257,S5272,2024-02-01,6,1.0,Reports,314,17.7
C1258,S5273,2024-02-01,4,1.0,Reports,1080,225.2
C1258,S5273,2024-03-01,2,0.0,API,2281,306.0
C1258,S5273,2024-04-01,4,2.0,Reports,138,198.3
C1258,S5273,2024-05-01,1,0.0,API,1570,0.0
C1258,S5273,2024-06-01,1,0.0,Dashboard,577,14.2
C1259,S5274,2024-10-01,26,22.0,Reports,418,179.2
C1259,S5274,2024-11-01,15,7.0,Dashboard,581,306.5
C1259,S5274,2024-12-01,24,17.0,Reports,1355,360.1
C1260,S5275,2023-06-01,9,5.0,Alerts,1968,329.2
C1260,S5275,2023-07-01,11,6.0,API,449,169.3
C1260,S5275,2023-08-01,8,5.0,API,132,268.6
C1260,S5275,2023-09-01,9,4.0,Export,895,288.0
C1260,S5275,2023-10-01,10,6.0,API,3711,211.9
C1260,S5275,2023-11-01,9,7.0,Integrations,4899,243.6
C1260,S5275,2023-12-01,9,3.0,Alerts,594,259.6
C1260,S5275,2024-01-01,9,4.0,Export,2522,171.8
C1260,S5275,2024-02-01,6,2.0,Export,3672,281.6
C1260,S5275,2024-03-01,7,2.0,Reports,232,273.8
C1260,S5275,2024-04-01,13,5.0,Dashboard,232,303.7
C1260,S5275,2024-05-01,10,5.0,Export,1249,435.6
C1260,S5275,2024-06-01,6,4.0,Reports,259,237.3
C1260,S5275,2024-07-01,11,5.0,Alerts,538,176.0
C1260,S5275,2024-08-01,14,6.0,Dashboard,2009,203.1
C1260,S5275,2024-09-01,14,11.0,Integrations,886,276.6
C1260,S5275,2024-10-01,17,10.0,Dashboard,1680,322.2
C1260,S5275,2024-11-01,15,8.0,Reports,278,339.8
C1260,S5275,2024-12-01,4,3.0,Dashboard,1080,256.5
C1261,S5276,2024-03-01,19,15.0,Dashboard,4187,210.5
C1261,S5276,2024-04-01,18,6.0,Export,2115,109.4
C1261,S5276,2024-05-01,13,5.0,Reports,953,0.0
C1261,S5276,2024-06-01,7,5.0,Integrations,936,25.3
